"KEY","en","notes","sp","fr","de","it","pt-br"
"PASSIVE_GOLDENCLAWS_DESC","每收集一枚硬幣，獲得 +1 傷害。","","Obtiene +1 de daño por cada moneda que recoja.","Confère Dégâts&nbsp;+1&nbsp;pour chaque pièce ramassée.","Erhalte für jede Münze, die du einsammelst, +1&nbsp;Schaden.","Ottieni +1 al Danno per ogni moneta raccolta.","Obtenha +1 de dano para cada moeda que você coletar."
"PASSIVE_GOLDENCLAWS2_DESC","每收集一枚硬幣，獲得 +2 傷害。","","Obtiene +2 de daño por cada moneda que recoja.","Confère Dégâts&nbsp;+2&nbsp;pour chaque pièce ramassée.","Erhalte für jede Münze, die du einsammelst, +2&nbsp;Schaden.","Ottieni +2 al Danno per ogni moneta raccolta.","Obtenha +2 de dano para cada moeda que você coletar."
"PASSIVE_STEALTHED_NAME","潛行","","Furtivo","Discrétion","Versteckt","Occultamento","Véu"
"PASSIVE_STEALTHED_DESC","每場戰鬥開場獲得潛行。","","Empieza cada combate con sigilo.","Commencez chaque combat avec Furtivité.","Beginne jeden Kampf mit Schleichen.","Inizi ogni battaglia con Furtività.","Inicie cada batalha com furtividade."
"PASSIVE_STEALTHED2_DESC","每場戰鬥開場獲得潛行。擊殺時獲得潛行。","","Empieza cada combate con sigilo. Obtiene sigilo al matar a una unidad.","Commencez chaque combat avec Furtivité. Obtenez Furtivité quand vous tuez une unité.","Beginne jeden Kampf mit Schleichen. Erhalte Schleichen, wenn du eine Einheit tötest.","Inizi ogni battaglia con la furtività. Ottieni Furtività quando uccidi un'unità.","Inicie cada batalha com furtividade. Obtenha furtividade com cada baixa."
"PASSIVE_POISONTIPS_NAME","毒尖","","Puntas envenenadas","Pointes empoisonnées","Giftspitzen","Punte Avvelenate","Pontas Envenenadas"
"PASSIVE_POISONTIPS_DESC","你的基本攻擊施加中毒 1。","","El ataque básico inflige 1 de veneno.","Votre attaque de base inflige Poison&nbsp;+1.","Dein Grundangriff verursacht Gift&nbsp;1.","Il tuo attacco base infligge Veleno 1.","Seu ataque básico aplica veneno 1."
"PASSIVE_POISONTIPS2_DESC","你的基本攻擊施加中毒 1。`n你施加的中毒效果加倍。","","El ataque básico inflige 1 de veneno.
Se duplica el veneno que inflige.","Votre attaque de base inflige Poison&nbsp;+1. Vos effets de Poison sont doublés.","Dein Grundangriff verursacht Gift&nbsp;1.
Gift, das du verursachst, ist verdoppelt.","Il tuo attacco base infligge Veleno 1.
Il veleno che infliggi è raddoppiato.","Seu ataque básico aplica veneno 1.
O veneno que você aplica é dobrado."
"PASSIVE_BURGLE_NAME","順手牽羊","","Robo con allanamiento","Cambriolage","Lange Finger","Furto","Furto"
"PASSIVE_BURGLE_DESC","你的基本攻擊在造成傷害時，讓你獲得 1 枚硬幣。","","El ataque básico otorga 1 moneda cuando inflige daño.","Vous gagnez 1&nbsp;pièce en infligeant des dégâts avec votre attaque de base.","Wenn dein Grundangriff Schaden verursacht, erhältst du 1&nbsp;Münze.","Il tuo attacco base ti fa guadagnare 1 moneta quando infligge danno.","Seu ataque básico concede 1 moeda quando causa dano."
"PASSIVE_BURGLE2_DESC","你的基本攻擊在造成傷害時，讓你獲得 1 枚硬幣並生成一個硬幣拾取物。","","El ataque básico otorga 1 moneda y genera un recogible de moneda cuando inflige daño.","Vous gagnez 1&nbsp;pièce et faites apparaître une pièce en infligeant des dégâts avec votre attaque de base.","Wenn dein Grundangriff Schaden verursacht, erhältst du 1&nbsp;Münze und lässt eine Münze erscheinen.","Il tuo attacco base ti fa guadagnare 1 moneta e genera un raccoglibile moneta quando infligge danno.","Seu ataque básico concede 1 moeda e gera um coletável de moeda quando causa dano."
"PASSIVE_SWIFTKILLER_NAME","更多！","","¡Más!","Encore&nbsp;!","Der Nächste, bitte!","Ancora!","Mais!"
"PASSIVE_SWIFTKILLER_DESC","當你擊殺單位時，重置你的移動行動。","","Cuando mata a una unidad, se restaura su acción de movimiento.","Quand vous tuez une unité, réinitialisez votre action de déplacement.","Frische deine Bewegungsaktion auf, wenn du eine Einheit tötest.","Quando uccidi un'unità, ricarichi la tua azione di movimento.","Ao matar uma unidade, reinicie sua ação de movimento."
"PASSIVE_SWIFTKILLER2_DESC","當你擊殺單位時，重置你的移動與基本攻擊。","","Cuando mata a una unidad, se restaura su acción de movimiento y su ataque básico.","Quand vous tuez une unité, réinitialisez votre action de déplacement et votre attaque de base.","Frische deine Bewegungsaktion und deinen Grundangriff auf, wenn du eine Einheit tötest.","Quando uccidi un'unità, ricarichi la tua azione di movimento e il tuo attacco base.","Ao matar uma unidade, reinicie seu movimento e seu ataque básico."
"PASSIVE_LONGSTRIDER_NAME","長步伐","","Zancada larga","Grande enjambée","Lange Schritte","Passo Lungo","Longa Caminhada"
"PASSIVE_LONGSTRIDER_DESC","+1 移動範圍。","","+1 de alcance del movimiento.","Portée de déplacement&nbsp;+1.","+1&nbsp;Bewegungsreichweite.","+1 al raggio di movimento.","+1 de alcance de movimento."
"PASSIVE_LONGSTRIDER2_DESC","+2 移動範圍。`n+10% 閃避率。","","+2 de alcance del movimiento.
+10 % de probabilidad de esquiva.","Portée de déplacement&nbsp;+2. Chance d'esquive&nbsp;+10&nbsp;%.","+2&nbsp;Bewegungsreichweite.
+10&nbsp;% Ausweichchance.","+2 al raggio di movimento.
+10% di probabilità di schivata.","+2 de alcance de movimento.
+10% de chance de esquiva."
"PASSIVE_DOUBLETHROW_NAME","雙重投擲","","Lanzamiento doble","Frappe multiple","Doppelwurf","Doppio Lancio","Lançamento Duplo"
"PASSIVE_DOUBLETHROW_DESC","你的基本攻擊會以半傷連擊兩次。","","El ataque básico golpea dos veces infligiendo la mitad del daño.","Votre attaque de base frappe deux fois à la moitié des dégâts.","Dein Grundangriff trifft zweimal mit halbem Schaden.","Il tuo attacco base colpisce due volte, infliggendo metà del danno.","Seu ataque básico golpeia duas vezes com metade do dano."
"PASSIVE_DOUBLETHROW2_DESC","你的基本攻擊會以 1/3 傷害連擊三次。","","El ataque básico golpea tres veces infligiendo un tercio del daño.","Votre attaque de base frappe trois fois à un tiers des dégâts.","Dein Grundangriff trifft dreimal mit einem Drittel Schaden.","Il tuo attacco base colpisce tre volte, infliggendo un terzo del danno.","Seu ataque básico golpeia três vezes com um terço do dano."
"PASSIVE_BOUNTYHUNTER_NAME","賞金獵人","","Cazarrecompensas","Chasseur de primes","Kopfgeldjäger","Cacciatore di Taglie","Caçadores de Recompensas"
"PASSIVE_BOUNTYHUNTER_DESC","在你的回合中，1 名隨機敵人帶有懸賞。","","Durante el turno, un enemigo al azar recibe una recompensa.","Pendant votre tour, une Prime est attribuée à un ennemi aléatoire.","Während deines Zuges hat ein zufälliger Gegner ein Kopfgeld.","Durante il tuo turno, un nemico casuale ha una Taglia.","Durante seu turno, um inimigo aleatório recebe uma recompensa."
"PASSIVE_BOUNTYHUNTER2_DESC","在你的回合中，2 名隨機敵人帶有大型懸賞。","","Durante el turno, 2 enemigos al azar reciben una gran recompensa.","Pendant votre tour, deux grandes Primes sont attribuées à des ennemis aléatoires.","Während deines Zuges haben zwei zufällige Gegner ein hohes Kopfgeld.","Durante il tuo turno, 2 nemici casuali hanno una Taglia elevata. ","Durante seu turno, dois inimigo aleatório recebem uma recompensa alta."
"PASSIVE_RAZORCLAWS_NAME","剃刀利爪","","Garras como cuchillas","Griffes de rasoir","Rasiermesserscharfe Klauen","Artigli Affilati","Garras de Navalha"
"PASSIVE_RAZORCLAWS_DESC","你的基本攻擊施加流血 1。","","El ataque básico inflige 1 de hemorragia.","Votre attaque de base inflige Saignement&nbsp;+1.","Dein Grundangriff verursacht Blutung&nbsp;1.","Il tuo attacco base infligge Sanguinamento 1.","Seu ataque básico aplica sangramento 1."
"PASSIVE_RAZORCLAWS2_DESC","你的所有傷害型技能都會施加流血 1。","","Todas las habilidades que infligen daño infligen 1 de hemorragia.","Toutes vos compétences de dégâts infligent Saignement&nbsp;+1.","Alle deine Fähigkeiten, die Schaden verursachen, verursachen Blutung&nbsp;1.","Tutte le tue abilità che causano danno infliggono Sanguinamento 1.","Todas as suas habilidades que causam dano aplicam sangramento 1."
"PASSIVE_SWIFTLOOTER_NAME","迅捷掠奪者","","Saqueo ágil","Pillage rapide","Schneller Sammler","Saccheggio in Movimento","Furto Rápido"
"PASSIVE_SWIFTLOOTER_DESC","當你收集硬幣拾取物時，重置你的移動行動。`n每場戰鬥額外生成 1-2 枚硬幣。","","Al recolectar un recogible de moneda, restaura la acción de movimiento.
Se generan 1-2 monedas extras en cada combate.","Lorsque vous ramassez des pièces, vos actions de déplacement sont réinitialisées. 1&nbsp;ou 2&nbsp;pièces supplémentaires apparaissent à chaque combat.","Frische deine Bewegungsaktion auf, wenn du eine Münze einsammelst.
In jedem Kampf erscheinen 1&nbsp;– 2 zusätzliche Münzen.","Quando prendi un raccoglibile moneta, ricarichi la tua azione di movimento.
In ogni battaglia vengono generate 1-2 monete aggiuntive.","Ao coletar um coletável de moeda, reinicie sua ação de movimento.
1-2 moedas adicionais geradas em cada batalha."
"PASSIVE_SWIFTLOOTER2_DESC","當你收集硬幣拾取物時，重置你的移動行動並獲得 +1 [img:dex] 與 +1 [img:spd]。`n每場戰鬥額外生成 2-3 枚硬幣。","","Al recolectar un recogible de moneda, restaura la acción de movimiento y obtiene +1 [img:dex] y +1 [img:spd].
Se generan 2-3 monedas extras en cada combate.","Lorsque vous ramassez des pièces, vos actions de déplacement sont réinitialisées et vous gagnez [img:dex]&nbsp;+1&nbsp;et [img:spd]&nbsp;+1. 2&nbsp;ou 3&nbsp;pièces supplémentaires apparaissent à chaque combat.","Frische deine Bewegungsaktion auf und erhalte +1&nbsp;[img:dex] und +1&nbsp;[img:spd], wenn du eine Münze einsammelst.
In jedem Kampf erscheinen 2&nbsp;– 3 zusätzliche Münzen.","Quando prendi un raccoglibile moneta, ricarichi la tua azione di movimento e ottieni +1 alla [img:dex] e +1 alla [img:spd].
In ogni battaglia vengono generate 1-2 monete aggiuntive,","Ao coletar um coletável de moeda, reinicie sua ação de movimento e obtenha +1 de [img:dex] e +1 de [img:spd].
2-3 moedas adicionais geradas em cada batalha."
"PASSIVE_ALPHASTRIKE_NAME","先手打擊","","Primer ataque","Premier assaut","Erstschlag","Primo Colpo","Primeiro Ataque"
"PASSIVE_ALPHASTRIKE_DESC","在戰鬥開始時獲得額外回合。","","Al inicio del combate obtiene 1 turno extra.","Vous gagnez un tour supplémentaire au début du combat.","Erhalte am Anfang des Kampfes einen zusätzlichen Zug.","Ottieni un turno aggiuntivo all'inizio della battaglia.","Obtenha um turno adicional no início da batalha."
"PASSIVE_ALPHASTRIKE2_DESC","在戰鬥開始時獲得額外回合。此回合你造成的傷害必定暴擊。","","Al inicio del combate obtiene 1 turno extra. El daño infligido en este turno siempre es crítico.","Vous gagnez un tour supplémentaire au début du combat. Les dégâts que vous infligez pendant ce tour sont toujours critiques.","Erhalte am Anfang des Kampfes einen zusätzlichen Zug. Schaden, den du während dieses Zuges verursachst, trifft immer kritisch.","Ottieni un turno aggiuntivo all'inizio della battaglia. Il danno inflitto in questo turno è sempre criico.","Obtenha um turno adicional no início da batalha. O dano que você causar neste turno é sempre crítico."
"PASSIVE_ZIP_NAME","嗖！","","Voy volando","ZAP&nbsp;!","ZACK!","ZIP!","ZIP!"
"PASSIVE_ZIP_DESC","你的移動行動變為影步。","","La acción de movimiento se convierte en un paso sombrío.","Votre action de déplacement est Pas de l'ombre.","Deine Bewegungsaktion wird zu Schattenschritt.","La tua azione di movimento è Passo d'Ombra.","Sua ação de movimento é um passo sombrio."
"PASSIVE_ZIP2_DESC","你的移動行動變為影步。`n你每回合可額外使用一次移動行動。","","La acción de movimiento se convierte en un paso sombrío.
Puede usar la acción de movimiento otra vez cada turno.","Votre action de déplacement est Pas de l'ombre. Vous pouvez utiliser votre action de déplacement une fois de plus à chaque tour.","Deine Bewegungsaktion wird zu Schattenschritt.
Du kannst deine Bewegungsaktion ein zusätzliches Mal pro Zug verwenden.","La tua azione di movimento è Passo d'Ombra.
Puoi usare la tua azione di movimento una volta in più per turno.","Sua ação de movimento é um passo sombrio
Você pode utilizar sua ação de movimento uma vez adicional a cada turno."
"PASSIVE_WEAKSPOT_NAME","弱點打擊","","Punto débil","Point faible","Schwachstelle","Punto Debole","Ponto Fraco"
"PASSIVE_WEAKSPOT_DESC","你的基本攻擊無視護盾並施加弱點 1。","","El ataque básico ignora el escudo e inflige 1 de debilidad.","Votre attaque de base ignore la défense et inflige Vulnérabilité&nbsp;+1.","Dein Grundangriff ignoriert Schilde und verursacht Schwäche&nbsp;1.","Il tuo attacco base ignora lo scudo e infligge Debolezza 1.","Seu ataque básico ignora escudos e aplica fraqueza 1."
"PASSIVE_WEAKSPOT2_DESC","你的所有傷害型技能無視護盾並施加弱點 2。+25% 暴擊率。","","Todas las habilidades que infligen daño ignoran el escudo e infligen 2 de debilidad. +25 % de probabilidad de crítico.","Toutes vos compétences d'attaque ignorent la défense et infligent Vulnérabilité&nbsp;+2. Chances de coup critique&nbsp;+25&nbsp;%.","Alle deine Fähigkeiten, die Schaden verursachen, ignorieren Schilde und verursachen Schwäche&nbsp;2. +25&nbsp;% kritische Trefferchance.","Tutte le tue abilità che causano danno ignorano lo scudo e infliggono Debolezza 2. +25% di probabilità di colpo critico.","Todas as suas habilidades que causam dano ignoram escudos e aplicam fraqueza 2. +25% de chance de crítico."
"PASSIVE_PENETRATE_NAME","貫穿","","Penetración","Pénétration","Penetration","Penetrazione","Penetração"
"PASSIVE_PENETRATE_DESC","你的基本攻擊可穿透單位並無視護盾。+1 射程。","","El ataque básico atraviesa a las unidades e ignora el escudo. +1 de alcance.","Votre attaque de base traverse les unités et ignore la défense. Portée&nbsp;+1.","Dein Grundangriff durchbohrt Einheiten und ignoriert Schilde. +1&nbsp;Reichweite.","Il tuo attacco base attraversa le unità e ignora lo scudo. +1 al Raggio d'Azione.","Seu ataque básico atravessa unidades e ignora escudos. +1 de alcance."
"PASSIVE_PENETRATE2_DESC","你的基本攻擊可穿透單位並無視護盾。+10 射程。","","El ataque básico atraviesa a las unidades e ignora el escudo. +10 de alcance.","Votre attaque de base traverse les unités et ignore la défense. Portée&nbsp;+10.","Dein Grundangriff durchbohrt Einheiten und ignoriert Schilde. +10&nbsp;Reichweite.","Il tuo attacco base attraversa le unità e ignora lo scudo. +10 al Raggio d'Azione.","Seu ataque básico atravessa unidades e ignora escudos. +10 de alcance."
"PASSIVE_AFTERIMAGE_NAME","殘影","","Imagen residual","Mirage","Nachbild","Immagine Residua","Imagem Residual"
"PASSIVE_AFTERIMAGE_DESC","當你移動時，在你離開的位置生成一個影子。影子會模仿你的基本行動，但會在你回合結束時消失。","","Al moverse, genera una sombra en la casilla de origen. Esta sombra imita la acción básica, pero se desvanece al final del turno.","Lorsque vous vous déplacez, une ombre apparaît à votre point de départ. Celle-ci reproduit votre action de base et disparaît à la fin de votre tour.","Wenn du dich bewegst, erscheint ein Schatten an deinem ursprünglichen Ort. Der Schatten imitiert deine Grundaktion, verschwindet aber am Ende deines Zuges.","Quando ti muovi, generi un'ombra nel punto da cui è originato il movimento. L'ombra imita la tua azione base, ma svanisce alla fine del tuo turno.","Ae se mover, gere uma sombra no local onde você estava. A sombra imita sua ação básica, mas desaparece no fim do seu turno."
"PASSIVE_AFTERIMAGE2_DESC","當你移動時，在你離開的位置生成一個影子。影子會模仿你的基本行動。","","Al moverse, genera una sombra en la casilla de origen. Esta sombra imita la acción básica.","Lorsque vous vous déplacez, une ombre apparaît à votre point de départ. Celle-ci reproduit votre action de base.","Wenn du dich bewegst, erscheint ein Schatten an deinem ursprünglichen Ort. Der Schatten imitiert deine Grundaktion.","Quando ti muovi, generi un'ombra nel punto da cui è originato il movimento. L'ombra imita la tua azione base.","Ae se mover, gere uma sombra no local onde você estava. A sombra imita sua ação básica."
