"KEY","en","notes","sp","fr","de","it","pt-br"
"ARMOR_LUCKYTOE_NAME","幸運腳趾","","Dedo de la suerte","Orteil porte-bonheur","Glückszeh","Dito Fortunato","Dedão da Sorte"
"ARMOR_LUCKYTOE_DESC","","","","","","",""
"ARMOR_LUCKYTWINE_NAME","幸運麻繩","","Cuerda de la suerte","Fil chanceux","Glücksgarn","Spago Fortunato","Barbante da Sorte"
"ARMOR_LUCKYTWINE_DESC","接觸你的單位有 75% 機率被纏縛。","","75 % de probabilidad de sujetar a las unidades que entren en contacto.","75&nbsp;% de chances d'agripper les unités au contact.","75%ige Wahrscheinlichkeit, Einheiten zu packen, die dich berühren.","75% di probabilità di agganciare le unità che entrano in contatto con te.","75% de chance de agarrar unidades que entram em contato com você."
"ARMOR_MAMALEECH_NAME","母水蛭","","Mamá sanguijuela","Maman sangsue","Mama Blutegel","Mamma Sanguisuga","Mamãe Sanguessuga"
"ARMOR_MAMALEECH_DESC","每施放第 3 個法術後，召喚一隻水蛭使魔。","","Tras cada tercer hechizo, esta unidad genera un familiar sanguijuela.","Après avoir lancé votre 3e sort, une sangsue de compagnie est invoqué.","Nach jedem dritten Zauber, den du wirkst, rufst du einen Blutegelbegleiter.","Dopo ogni terzo incantesimo che lanci, generi un famiglio Sanguisuga.","Após cada terceiro encantamento lançado, gere um familiar sanguessuga."
"ARMOR_MARKIV_NAME","馬克IV","","Marca IV","Marque IV","Mark IV","Mark IV","Mark IV"
"ARMOR_MARKIV_DESC","每施放第 4 個法術後，獲得 +2 [img:int]。","","Tras cada cuarto hechizo, esta unidad obtiene +2 [img:int].","[img:int] +2&nbsp;après chaque 4e sort que vous lancez.","Nach jedem vierten Zauber, den du wirkst, erhältst du +2&nbsp;[img:int].","Dopo ogni quarto incantesimo lanciato, ottieni +2 all'[img:int].","Após cada quarto encantamento lançado, obtenha +2 de [img:int]."
"ARMOR_MEEKSTONE_NAME","溫馴之石","","Piedra mansa","Pierre résiliente","Stein des Sanftmuts","Pietra Mite","Pedra da Docilidade"
"ARMOR_MEEKSTONE_DESC","當生命值為 10 或以下時，擁有全屬性上升。","","Esta unidad obtiene aumento total mientras tenga 10 PS o menos.","Quand vous avez 10&nbsp;PV ou moins, vous confère Hausse de stats.","Du hast einen Bonus auf alle Attribute, wenn du 10 oder weniger LP hast.","Ottieni Aumento delle Statistiche quando hai 10 o meno punti salute.","Você possui todos os atributos aumentados enquanto estiver com 10 ou menos PV."
"ARMOR_MEGAPOOP_NAME","巨便","","Megacaca","Mégamerde","Megahäufchen","Mega Cacca","Mega Cocô"
"ARMOR_MEGAPOOP_DESC","移動時留下大便。`n每當你摧毀一坨大便時，生成 2-3 個拾取物。","","Deja un rastro de caca al moverse.
Genera 2-3 recogibles siempre que destruye una caca.","Vous laissez de la merde derrière vous en bougeant.
2&nbsp;à 3&nbsp;ressources apparaissent quand vous détruisez une merde.","Du hinterlässt Häufchen, wenn du dich bewegst.
Wenn du ein Häufchen zerstörst, erscheinen 2&nbsp;– 3 Gegenstände.","Lasci della cacca dietro di te quando ti muovi.
Generi 2-3 raccoglibili ogni volta che distruggi una cacca.","Deixe cocô para trás ao se mover.
Gere 2-3 coletáveis sempre que destruir um cocô."
"ARMOR_MORPHINEDRIP_NAME","嗎啡點滴","","Chute de morfina","Perfusion de morphine","Morphininfusion","Flebo di Morfina","Conta-Gotas de Morfina"
"ARMOR_MORPHINEDRIP_DESC","你受到的傷害減少 3。`n以此方式被減免的傷害會延遲，並在你回合結束時一次性承受。","","El daño sufrido se reduce en 3.
El daño evitado así se retrasa y se sufre al final del turno, todo de una vez. ","Les dégâts que vous subissez sont réduits de 3.
Les dégâts ainsi évités sont différés et subis à la fin de votre tour, en une seule fois. ","Schaden, den du erleidest, ist um 3&nbsp;reduziert.
Schaden, der auf diese Art verhindert wird, wird aufsummiert und dir am Ende des Zuges zugefügt. ","Il danno che subisci viene ridotto di 3.
Il danno prevenuto in questo modo viene ritardato e subito alla fine del tuo turno, tutto in una volta.","O dano que você sofre é reduzido em 3.
O dano que é bloqueado desta forma é atrasado e sofrido no início do seu turno de uma vez só."
"ARMOR_MOTHERSTEETH_NAME","母親之齒","","Dientes maternos","Dent de maman","Mutters Zähne","Denti della Madre","Dentes da Mãe"
"ARMOR_MOTHERSTEETH_DESC","+6 流血荊棘，+6 荊棘，+6 流血。","","+6 de espinas hemorrágicas, +6 de espinas, +6 de hemorragia.","Épines sanglantes +6, Épines +6, Saignement +6.","+6&nbsp;Blutige Dornen, +6&nbsp;Dornen, +6&nbsp;Blutung.","+6 Spine Insanguinate, +6 Spine, +6 Sanguinamento.","+6 de espinhos de sangramento, +6 de espinhos, +6 de sangramento."
"ARMOR_NUBSCOLLAR_NAME","努布斯項圈","","Collar de Nub","Collier de Nub","Nubs Halsband","Collare di Nubs","Coleira de Nubs"
"ARMOR_NUBSCOLLAR_DESC","你的移動動作改為肚皮撲擊。","","La acción de movimiento se convierte en un panzazo.","Votre action de déplacement devient Saut plat.","Deine Bewegungsaktion wird zu Bauchklatscher.","La tua azione di movimento è Tuffo di Pancia.","Sua ação de movimento é um mergulho de barriga."
"ARMOR_ODDMEDALLION_NAME","奇異勳章","","Medallón raro","Médaillon étrange","Komisches Medaillon","Strano Medaglione","Medalhão Estranho"
"ARMOR_ODDMEDALLION_DESC","對接觸或攻擊你的單位造成 1 點電擊傷害。`n每次受到傷害時有 25% 機率排便。","","Inflige 1 de daño eléctrico a las unidades que entren en contacto con esta o que la ataquen.
25 % de probabilidad de plantar una caca cada vez que sufre daño.","Inflige 1&nbsp;dégât électrique aux unités qui vous touchent ou vous attaquent.
25&nbsp;% de chances de chier quand vous subissez des dégâts.","Verursache 1&nbsp;elektrischen Schaden bei Einheiten, die dich berühren oder angreifen.
25%ige Wahrscheinlichkeit, ein Häufchen zu legen, wenn du Schaden erleidest.","Infliggi 1 di danno elettrico alle unità che ti toccano o ti attaccano.
25% di probabilità di fare la cacca ogni volta che subisci danno.","Cause 1 de dano elétrico a unidades que atacaram ou entrarem em contato com você.
25% de chance de fazer cocô ao sofrer dano."
"ARMOR_PACKOFBLADES_NAME","刀刃包","","Paquete de cuchillas","Set de lames","Packung mit Klingen","Confezione di Lame","Pacote de Lâminas"
"ARMOR_PACKOFBLADES_DESC","每當你背刺時，獲得 +1 鋸齒利爪。","","Al lanzar un ataque por la espalda, obtiene +1 de garras serradas.","Griffes acérées +1&nbsp;quand vous effectuez une attaque sournoise.","Immer, wenn du von hinten angreifst, erhältst du +1&nbsp;gezackte Klauen.","Ogni volta che colpisci alle spalle, ottieni +1 Artigli Seghettati.","Sempre que você realizar uma punhalada, obtenha +1 garras serradas."
"ARMOR_PEACESYMBOLFACEPAINT_NAME","和平符號臉彩","","Pintacaras de la paz","Maquillage hippie","Friedenssymbol-Schminke","Pittura Facciale con Simbolo della Pace","Pintura Facial do Símbolo da Paz"
"ARMOR_PEACESYMBOLFACEPAINT_DESC","你對友軍造成的傷害降為 0。","","El daño infligido a los aliados se reduce a 0.","Les dégâts que vous infligez à vos alliés sont réduits à 0.","Schaden, den du bei Verbündeten verursachst, wird auf 0 reduziert.","Il danno inflitto agli alleati è ridotto a 0.","O dano que você causa a aliados é reduzido a 0."
"ARMOR_POLYP_NAME","息肉","","Pellejo resplandeciente","Pelage scintillant","Leuchtender Pelz","Pelliccia Luminescente","Pele Brilhante"
"ARMOR_POLYP_DESC","+1 生命回復。受到傷害時有 25% 機率召喚一隻被魅惑的血塊。","","+1 de regeneración de salud. 25 % de probabilidad de generar un coágulo embrujado al sufrir daño.","Régénération de PV +1. 25&nbsp;% de chances d'invoquer un caillot envoûté quand vous subissez des dégâts.","+1&nbsp;Lebensregeneration. 25%ige Wahrscheinlichkeit, ein freundliches Blutgerinnsel zu rufen, wenn du Schaden erleidest.","+1 a Rigenerazione Salute. 25% di probabilità di generare un Grumo Ammaliato quando subisci danno.","+1 de regeneração de saúde, 25% de chance de gerar um coágulo enfeitiçado ao sofrer dano."
"ARMOR_PYROPHINASTOENAIL_NAME","普羅菲娜的腳趾甲","","Uña del pie de Pyrophina","Ongle de pied de Pyrophina","Pyrophinas Zehennagel","Unghia del Piede di Pyrophina","Unha do Pé de Pyrophina"
"ARMOR_PYROPHINASTOENAIL_DESC","火焰免疫。","","Inmunidad al fuego.","Immunité au feu.","Immun gegen Feuer.","Immunità al fuoco.","Imunidade contra fogo."
"ARMOR_QUARTZNECKLACE_NAME","石英項鍊","","Gargantilla de cuarzo","Collier de quartz","Quarzkette","Collana di Quarzo","Colar de Quartzo"
"ARMOR_QUARTZNECKLACE_DESC","+1 招架。","","+1 de refuerzo.","Garde +1.","+1&nbsp;Wappnen.","+1 alla Guardia.","+1 de preparação"
"ARMOR_RADARDISH_NAME","雷達碟","","Antena parabólica","Antenne parabolique","Radarscheibe","Antenna Radar","Antena de Radar"
"ARMOR_RADARDISH_DESC","每回合開始時，隨機一名敵人會被標記。","","Un enemigo al azar aparece en el punto de mira al inicio de cada turno.","Un ennemi aléatoire subit Marquage au début de chaque tour.","Ein zufälliger Gegner wird am Anfang jedes Zuges markiert.","All'inizio di ogni turno un nemico casuale subisce Marchio.","Um inimigo aleatório é marcado no início de cada turno."
"ARMOR_RAVENFEATHER_NAME","烏鴉羽毛","","Pluma de cuervo","Plume de corbeau","Rabenfeder","Piuma di Corvo","Pena de Gralha"
"ARMOR_RAVENFEATHER_DESC","每場戰鬥開始時，對 2 名隨機敵人施加靈魂連結。","","Inflige vínculo de alma a 2 enemigos al azar al inicio de cada combate.","Inflige Lien spirituel à 2&nbsp;ennemis aléatoires au début de chaque combat.","Verursache am Anfang jedes Kampfes bei 2 zufälligen Gegnern Seelenverbindung.","All'inizio di ogni battaglia infliggi Collegamento Spirituale a 2 nemici casuali.","Aplique conexão de alma em 2 inimigos aleatórios no início de cada batalha."
"ARMOR_ROBOARM_NAME","機械手臂","","Robobrazo","Bras robotique","Roboterarm","Robo-Braccio","Braço Robótico"
"ARMOR_ROBOARM_DESC","初始獲得 +1 額外攻擊次數。回合結束時收集所有鄰近拾取物。","","Empieza con +1 de bonificación de ataque. Se lleva todos los recogibles adyacentes al final del turno.","Vous débutez avec Attaque bonus +1. Vous collectez les ressources sur des cases adjacentes à la fin de votre tour.","Beginne jeden Kampf mit +1&nbsp;Bonusangriff. Sammle alle benachbarten Gegenstände ein, wenn du deinen Zug beendest.","Inizi con +1 attacco bonus. Prendi tutti i raccoglibili adiacenti alla fine del turno.","Inicie com +1 ataque bônus. Pegue todos os coletáveis adjacentes ao finalizar seu turno."
"ARMOR_SCAPULAR_NAME","聖衣","","Escapulario","Scapulaire","Schulter","Scapolare","Escapulário"
"ARMOR_SCAPULAR_DESC","","","","","","",""
"ARMOR_SCARF_NAME","圍巾","","Bufanda","Écharpe","Schal","Sciarpa","Cachecol"
"ARMOR_SCARF_DESC","寒冰免疫。","","Inmunidad al hielo.","Immunité à la glace.","Immun gegen Eis.","Immunità al ghiaccio.","Imunidade contra gelo."
"ARMOR_SCRUBS_NAME","手術服","","Pijama sanitario","Blouse","OP-Outfit","Camici","Jaleco"
"ARMOR_SCRUBS_DESC","治療效果額外 +2。","","Las acciones curativas devuelven 2 PS extras.","Les soins vous rendent +2&nbsp;PV.","Heilungen heilen dich um 2 zusätzliche LP.","Le cure rigenerano 2 PS aggiuntivi.","Cure 2 pontos adicionais ao se curar."
"ARMOR_SHARKTOOTH_NAME","大鯊魚牙","","Colmillo de tiburón grande","Grosse dent de requin","Großer Haizahn","Dente di Squalo Grande","Dente de Tubarão Grande"
"ARMOR_SHARKTOOTH_DESC","你的基本攻擊額外施加 +1 流血。每有一名流血敵人，回合結束時你就會獲得一次額外回合。這些回合中你無法控制。","","El ataque básico inflige +1 de hemorragia. Juega un turno extra al final de la ronda por cada enemigo con hemorragia. Esta unidad es incontrolable durante esos turnos.","Votre attaque de base inflige Saignement +1. En fin de manche, vous bénéficiez d'un tour bonus pour chaque ennemi affecté par Saignement. Vous êtes alors incontrôlable.","Dein Grundangriff verursacht +1&nbsp;Blutung. Am Ende der Runde erhältst du pro blutendem Gegner einen zusätzlichen Zug. Während dieser Züge bist du nicht steuerbar.","Il tuo attacco base infligge +1 Sanguinamento. Effettui un turno aggiuntivo alla fine del round per ogni nemico con Sanguinamento. Non sei controllabile durante questi turni.","Seu ataque básico aplica +1 de sangramento. Obtenha um turno adicional no final da rodada para cada inimigo com sangramento. Você se torna incontrolável nesses turnos."
"ARMOR_SMALLRUNE_NAME","小符文","","Runa pequeña","Petite rune","Kleine Rune","Runa Piccola","Runa Pequena"
"ARMOR_SMALLRUNE_DESC","+10% 閃避率。","","+10 % de probabilidad de esquiva.","Chances d'esquive +10&nbsp;%.","+10&nbsp;% Ausweichchance.","+10% di probabilità di schivata.","+10% de chance de esquiva."
"ARMOR_SPIKEDCOLLAR_NAME","尖刺項圈","","Collar de pinchos","Collier à pics","Dornenhalsband","Collare Chiodato","Coleira de Espinhos"
"ARMOR_SPIKEDCOLLAR_DESC","+2 荊棘。","","+2 de espinas.","Épines +2.","+2&nbsp;Dornen.","+2 Spine.","+2 de espinhos."
"ARMOR_STEVENNECK1_NAME","史蒂文","","Steven","Steven","Steven","Steven","Steven"
"ARMOR_STEVENNECK1_DESC","你的神聖元素法術消耗 -1 魔力。","","Los hechizos de elemento sagrado cuestan -1 de maná.","Vos sorts sacrés coûtent -1&nbsp;mana.","Deine heiligen Zauber kosten -1&nbsp;Mana.","I tuoi incantesimi di elemento sacro costano -1 mana.","Seus encantamentos do elemento sagrado custam -1 de mana."
"ARMOR_STEVENNECK2_NAME","史蒂文","","Steven","Steven","Steven","Steven","Steven"
"ARMOR_STEVENNECK2_DESC","當你倒地時，受到任何傷害都會使你復活。","","Mientras esta unidad está abatida, el daño la resucita.","K.O., subir des dégâts vous réanime.","Wenn du ohnmächtig bist, belebt dich Schaden wieder.","Quando sei KO, qualsiasi danno ti rianima.","Ao ficar inconsciente, sofrer qualquer dano revive você."
"ARMOR_STEVENSFRIEND_NAME","史蒂文的朋友","","Colega de Steven","Ami de Steven","Stevens Freund","Amico di Steven","Amigo de Steven"
"ARMOR_STEVENSFRIEND_DESC","每次施放法術時，召喚一個暗影分身模仿你的基本攻擊，並在回合結束時消失。","","Cada vez que esta unidad lanza un hechizo, genera una sombra que copia su ataque básico y que desaparece al final del turno.","Quand vous lancez un sort, invoque un double spectral qui copie votre attaque de base avant de disparaître en fin de tour.","Jedes Mal, wenn du einen Zauber wirkst, rufst du einen Schattenklon, der deinen Grundangriff nachahmt und am Ende des Zuges verschwindet.","Ogni volta che lanci un incantesimo, generi una tua copia ombra che imita il tuo attacco base e svanisce alla fine del tuo turno.","A cada vez que lançar um encantamento, gere uma cópia de si que imita seu ataque básico e desaparece no final do seu turno."
"ARMOR_STEVENSGOBBLER_NAME","史蒂文的吞食者","","Pavo de Steven","Glouton de Steven","Stevens Puter","Deglutitore di Steven","Peru de Steven"
"ARMOR_STEVENSGOBBLER_DESC","接觸你的單位會被擊退。你造成的擊退提高 10，並施加瘀傷 1。","","Las unidades que entren en contacto con esta retroceden. El retroceso infligido aumenta en 10 e inflige 1 de moratón.","Les unités qui vous touchent subissent Recul +1. Le Recul que vous infligez est multiplié par 10&nbsp;et inflige Contusion +1.","Einheiten, die dich berühren, werden zurückgestoßen. Dein Rückstoß ist um 10 erhöht und verursacht Beulen&nbsp;1.","Le unità che entrano in contatto con te vengono respinte. Il Contraccolpo che infliggi aumenta di 10 e infligge Livido 1.","Unidades que entram em contato com você são empurradas para trás. Empurrões causados por você são aumentados em 10 e aplicam contusão 1."
"ARMOR_STOMACH_NAME","胃袋","","Estómago","Estomac","Magen","Stomaco","Estômago"
"ARMOR_STOMACH_DESC","你使用的消耗品效果加倍。","","Los consumibles duplican el efecto.","Les effets de vos consommables sont doublés.","Gegenstände, die du benutzt, haben verdoppelte Effekte.","I consumabili che usi hanno il doppio dell'effetto.","Consumíveis que você usa têm seu efeito dobrado."
"ARMOR_STONEORBIT_NAME","石塊軌道","","Piedra orbital","Orbite de pierre","Steinorbit","Orbitale di Pietra","Órbita rochosa"
"ARMOR_STONEORBIT_DESC","當你受到傷害時，生成一顆小石頭。","","Genera una roca pequeña al sufrir daño.","Quand vous subissez des dégâts, un caillou est invoqué.","Lasse einen kleinen Stein erscheinen, wenn du Schaden erleidest.","Quando subisci danno generi una roccia piccola.","Gere uma pedra pequena ao sofrer dano."
